17 Feb 2020 06:14AM,"COVID-19 threat could erode with time just as with H1N1, say experts","meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners SINGAPORE: The outbreak of COVID-19 infections that started in Wuhan, China and has now spread to almost 30 other countries including Singapore could follow the same trajectory seen in the H1N1 influenza outbreak in Mexico just over a decade ago. It could fade into something less sinister later on, said infectious disease experts. In early March 2009, Mexico experienced outbreaks of respiratory illness and increased reports of patients with flu-like symptoms in several areas of the country. This new human H1N1 strain, which originated from swine flu in pigs, swept across the world and by the World Health Organization's (WHO) estimate, was responsible for more than 18,000 deaths globally in the 2009 pandemic. JUST ANOTHER FLU BUG WHO declared the virus a public health emergency on Apr 24, 2009. Four days later, Singapore raised its Disease Outbreak Response (DORSCON) from Green to Yellow. This was raised to Orange on Apr 30, when the WHO raised its pandemic alert level from phase 4 to phase 5. But it was not until May 26, 2009 that Singapore saw its first case of H1N1, 15 days after the Ministry of Health (MOH) revised the DORSCON alert back down to Yellow. A 22-year-old undergraduate returning from New York had developed symptoms on the flight and later tested positive for the virus. The outbreak in Singapore peaked in Aug 2009, and the country saw 18 H1N1 fatalities in that year. By the time the DORSCON alert was lowered from yellow to green on Feb 21, 2010, about 415,000 people islandwide had been infected with the virus, with most experiencing mild illness. ˚Ä˚Everyone then realised that it was just another flu bug. The initial deaths in Mexico were not seen in Singapore. Very surprising,˚Ä˚ said Dr Leong Hoe Nam, an infectious disease specialist at Mount Elizabeth Novena Hospital. ˚Ä˚Now when you revisit Mexico, the same virus circulates there, but it doesn˚Ä˚t kill that much.˚Ä˚ This is because the threat of H1N1 eroded over the years, he added. And the same is likely to happen for COVID-19, said experts CNA spoke to. VIRUSES BECOME MILDER OVER TIME: EXPERTS Professor Tikki Pang, visiting professor at the Lee Kuan Yew School of Public Policy under the National University of Singapore (NUS) said the coronavirus causing the COVID-19 outbreak is likely to stabilise and eventually disappear from public consciousness. ˚Ä˚This is the historical pattern of past pandemics, and happens because the virus ˚Ä˚burns out˚Ä˚ and runs out of people to infect as a result of many factors,˚Ä˚ said Prof Pang, citing warmer temperatures, better public awareness and public health measures. ÅEÄÅEThere is a possibility that the virus could mutate into something more ÅEÄÅEsinisterÅEÄÅE, (that) spreads faster (or causes) more severe disease, but, so far, we have not seen any evidence of this happening.ÅEÄÅE According to Dr Leong, there are four circulating coronaviruses that cause the common cold, and one of them periodically causes severe pneumonia. ÅEÄÅEI believe they came into existence much like the current COVID-19. It killed ma""nd virology or technology was not sufficiently established then to identify the cause of the illness. But it became attenuated with time,ÅEÄÅE said Dr Leong. ÅEÄÅECOVID-19 will go the same way. What we need is time for it to accumulate mutations, and it will become milder.ÅEÄÅE According to Dr Leong, there is a ÅEÄÅEnatural tendencyÅEÄÅE for viruses to mutate to something milder. If the virus is too pathogenic and it kills its host, it is unable to continue spre""if it is mild, it can continue to propagate and pass on to other individuals, eventually picking up mutations that reduce the virus' ability to cause disease, said Dr Leong. He noted that increasing awareness of H1N1 treatment and availability of vaccines also contributed to the threat fading. According to experts, H1N1 is currently a dominant flu strain in Singapore, although this may vary between seasons, and flu vaccines provide immunity against it. Countries in the region face a similar situation - Taiwan's Centre for Disease Control said earlier this month that 56 patients there had died of H1N1 flu virus-affected respiratory failure in the past three months. In the years following the 2009 pandemic, H1N1 became less common globally, but has been on the increase in recent years, said Professor Clarence Tam from the Saw Swee Hock School of Public Health, NUS. ""This is likely because, after the pandemic, many people were infected with H1N1 and developed immunity against this influenza strain, so the virus couldn't spread as easily,"" said Prof Tam. ""But we know that immunity against influenza is short-lived, and as the level of immunity drops in the population, more people are now becoming infected with this strain again."" Dr Leong said: ÅEÄÅEIt becomes another flu bug",https://www.channelnewsasia.com/news/singapore/covid-19-threat-could-erode-with-time-just-as-with-h1n1-say-12438600
16 Feb 2020 09:26AM,Cruise firm seeks new COVID-19 test for American passenger from ship in Cambodia,"meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners SIHANOUKVILLE, Cambodia: More tests are needed to confirm that an American passenger from a cruise ship docked in Cambodia has the new coronavirus after she tested positive in Malaysia, the MS Westerdam's operator said on Sunday (Feb 16). The 83-year-old woman was the first passenger from the MS Westerdam, operated by Carnival Corp unit Holland America Inc, to test positive for the virus. ""While the first results have been reported, they are preliminary at this point and we are awaiting secondary testing for confirmation,"" Holland America said in a statement. Cambodian authorities called on Malaysia to review its test results. Holland America said 236 passengers and 747 crew remained aboard the vessel, which is docked in the Cambodian port of Sihanoukville. It arrived on Thursday carrying 1,455 passengers and 802 crew. It had spent two weeks at sea after being turned away by Japan, Taiwan, Guam, the Philippines and Thailand. The passengers were tested regularly on board and Cambodia also tested 20 once it docked. None was found to have the new coronavirus that has killed more than 1,500 people, the vast majority in China. The American woman flew to Malaysia on Friday from Cambodia along with 144 others from the ship, the Malaysian health ministry said in a statement, adding that she was in stable condition. The woman's husband had shown symptoms but tested negative, it said. The couple were the only ones among the 145 to show symptoms, the ministry said. Cambodia's government said its own tests had been done in collaboration with the World Health Organization and the US Centers for Disease Control and Prevention. ""The Ministry of Health requests the Malaysian authorities to review the results of the test,"" Cambodia's Ministry of Health said in statement. There are widespread fears that cruise ships around Asia may be spreading the virus. The biggest cluster outside China has been on the Diamond Princess, quarantined off Japan's Yokohama. Out of about 3,700 passengers and crew on board, 285 people have tested positive and been sent to hospital. Vietnam turned back two ships on Friday. The American woman's case brings the total number of confirmed coronavirus cases in Malaysia to 22. An 80-year-old Chinese tourist infected with the coronavirus has died in France, the first fatality in Europe and the fourth outside mainland China. Most of the deaths so far have been in the central Chinese province of Hubei, where the virus is believed to have originated at a wildlife market. Download our app or subscribe to our Telegram channel for the latest updates on the COVID-19 outbreak: https://cna.asia/telegram It looks like the email address you entered is not valid. Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/coronavirus-covid-19-cambodia-cruise-ship-12439240
12 Feb 2020 04:45PM     ,Getting to grips with DORSCON orange in Singapore's fight against COVID-19,"meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners Heart of the Matter Getting to grips with DORSCON orange in Singapore's fight against COVID-19 Last week, authorities raised the Disease Outbreak Response System Condition (DORSCON) to orange, following several cases of novel coronavirus ... Heart of the Matter Last week, authorities raised the Disease Outbreak Response System Condition (DORSCON) to orange, following several cases of novel coronavirus (COVID-19) with no links to other cases. How did organisations and people react and cope? How well is Singapore adjusting to this new phase in battling the virus? Jaime Ho discusses these issues with Jeremy Lim of Oliver Wyman, Clarence Tam of NUS Saw Swee Hock School of Public Health, and Adrian Tan of PeopleStrong. ""Conversation With"" is CNA's flagship one-on-one interview programme that has run for over 18 years. The primetime interview show focuses on one ... Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/podcasts/heart-of-the-matter/wuhan-coronavirus-dorscon-orange-singapore-business-work-home-12426742
12 Feb 2020 06:34PM,"3 new cases of COVID-19 in Singapore, including DBS employee, 2 church employees","meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners SINGAPORE: Singapore has three new cases of COVID-19, director of medical services at the Ministry of Health (MOH) Kenneth Mak said at a media conference on Wednesday (Feb 12). Of them, two are from the Grace Assembly of God church, and one of them works at DBS bank at the Marina Bay Financial Centre. All three of them are Singaporean and have no recent travel history to mainland China. The two patients linked to the church are two male employees aged 34 and 46 who visited both Grace Assembly of God churches at Tanglin and Bukit Batok, MOH said. The church said on its Facebook page that it will stop all church services and activities for two weeks. The DBS employee is 62 years old. This brings the number of confirmed cases of the virus in Singapore to 50.     As of Wednesday, six more people were discharged from hospital, bringing the total number of patients who have recovered to 15. The newly discharged patients are cases 4, 12, 25, 29, 34 and 40, all of whom are adults. They are a 36-year-old man and 37-year-old woman from Wuhan who stayed at Village Hotel Sentosa, the husband of a tour guide linked a cluster of infections, a 41-year-old Singaporean who was the first one reported not to have any known links to previous cases, and two Yong Thai Hang employees. Of the 35 confirmed cases still in hospital, eight are in the Intensive Care Unit and in critical condition. Assoc Prof Mak said that a six-month-old, who is among the confirmed cases, is doing well. On the sidelines of the media conference, he said that there has yet to be a pattern established among those who are in intensive care. Health Minister Gan Kim Yong cautioned that while there are patients who are stable and recovering from the viral infection, there could be patients who may succumb to it. ˚Ä˚We have to be prepared for the worst,˚Ä˚ he said. As of noon on Wednesday, 638 suspect cases had tested negative. Test results for 125 cases are pending, MOH said. It added that as of the same time, it has identified 1,090 close contacts of the confirmed cases, of whom 984 are in Singapore. Of them, 961 have been contacted and are being isolated or quarantined. Efforts are ongoing to contact the remaining 23 contacts in Singapore, it said. CASE 48 The 34-year-old man, an employee of Grace Assembly of God church, reported onset of symptoms on Feb 1 and sought treatment at four private clinics over more than a week. Before he was admitted at the NCID he visited shopping mall Plaza Singapura and Fusionopolis in One North. He lives in Bukit Batok. CASE 49 The 46-year-old man, an employee of Grace Assembly of God church, reported onset of symptoms on Feb 3, and sought treatment at a general practitioner five days later. On the same day, he went to the emergency department at the National University Hospital (NUH) and was discharged. He was admitted to NUH two days later. CASE 50 The 62-year-old man, an employee of DBS was confirmed to have COVID-19 infection on Wednesday morning. On Wednesday, DBS said an employee had been infected with the coronavirus, prompting the bank to take precautionary measures and have employees at the affected Marina Bay Financial Centre office work from home. The bank is conducting con""act tracing with all employees and any others the infected person may have come into contact with. Assoc Prof Mak urged people not to ""doctor hop"", so that the doctors who visit can monitor them and their symptoms accurately.   HEALTHCARE WORKERS DESERVE SUPPORT Mr Gan also appealed to Singaporeans not to shun healthcare workers, who are on the frontline taking care of patients. He urged them to show these workers ÅEÄÅEwell-deservedÅEÄÅE support. ÅEÄÅEA kind word or warm greeting can go a long way,ÅEÄÅE he said.   Mr Gan also thanked general practitioners who are on the frontline, and play a critical role in detecting and managing patients. He said that his ministry will put aside 1 million masks for private doctors, including specialists. Some of them have given feedback that they are concerned about the supply of masks, he said. ""like to take this opportunity to assure them that they would get the supplies that they need because they are a part of our team,"" he said. Last week, authorities raised its Disease Outbreak Response System Condition (DORSCON) level to Orange, prompting additional precautionary measures. The coronavirus outbreak is expected to take a toll on the tourism sector, with the Singapore Tourism Board on Tuesday saying visitor arrivals are estimated to fall by 25 per cent to 30 per cent this year. The virus, officially named COVID-19 on Tuesday, has killed more than 1,100 people and infected nearly 45,000 since it emerged in China at the end of last year. It has since spread beyond China to 24 other countries, with the World Health Organization declaring a public health emergency last month. South Korea and Israel have told their citizens to defer travel to Singapore, while Indonesia and Taiwan have recommended precautions be taken when visiting the country.  Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegra",https://www.channelnewsasia.com/news/coronavirus-covid-19-singapore-cases-feb-12-12426526
16 Feb 2020 07:12AM,"China COVID-19 toll leaps past 1,600 as new cases slow","meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners BEIJING: The number of new cases from China's coronavirus epidemic dropped for a third consecutive day on Sunday (Feb 16), as the World Health Organization (WHO) chief warned it was ""impossible"" to predict how the outbreak would develop. Global concern remains high about the spread of the virus, which first emerged in China's central Hubei province in December, with the first death outside Asia reported in France this weekend. The death toll jumped to 1,665 in mainland China on Sunday after 142 more people died from the virus. More than 68,000 people have now been infected - but the number of new cases of the COVID-19 strain continued to decline. In hardest-hit Hubei, the number of new cases slowed for a third consecutive day and at 139, the number of deaths was level with Saturday's toll. The number of new cases in other parts of the country has dropped for twelve straight days. The WHO chief Tedros Adhanom Ghebreyesus warned however that it was ""impossible to predict which direction this epidemic will take"". ""We ask all governments, companies, and news organisations to work with us to sound the appropriate level of alarm without fanning the flames of hysteria,"" he said, speaking at the Munich Security Conference. ""China has bought the world time. We don't know how much time."" The UN health body has asked China for more details on how diagnoses are being made. An international team of WHO experts will arrive in Beijing this weekend for a joint mission with Chinese counterparts. QUARANTINED CRUISE SHIP The scale of the epidemic ballooned on Thursday after authorities in Hubei changed their criteria for counting cases, retroactively adding thousands of new patients to their tally. Hubei added more than 14,000 cases in a single day after officials there started counting people clinically diagnosed through lung imaging, in addition to those with a positive lab test result. Chinese authorities have placed about 56 million people in Hubei and its capital Wuhan under quarantine, virtually sealing off the province from the rest of the country in an unprecedented effort to contain the virus. Local authorities around the country have introduced measures to try and stop the virus spreading. Beijing's municipal government has enacted a rule requiring all people coming to the capital to quarantine themselves for 14 days, warning that violators would be punished, according to official media. Outside mainland China, an 80-year-old Chinese tourist in France was the fourth person to die from the new coronavirus, with the other deaths in the Philippines, Hong Kong and Japan. The biggest cluster outside China is on a quarantined cruise ship off Japan, with 335 infections now as dozens more cases were confirmed. A US State Department spokesperson said Americans stranded on the vessel would be evacuated, and would face a further quarantine of two weeks in the United States. Hong Kong authorities also announced it would charter a flight for city residents on the ship, who would stay at a quarantine centre for 14 days on their return. Several countries have banned arrivals from China and major airlines have cut services to the country. SOCIAL STABILITY The virus spread last month as millions travelled across the country for the Chinese New Year holiday, which was extended to try and prevent more infections. People have slowly started to return to work in the past two weeks, though many are doing their jobs from home and schools remain closed. With the government facing criticism over its handling of the crisis, Chinese President Xi Jinping called for tighter policing to protect social stability. The government must ""increase use of police force and strengthen the visible use of police"", to ensure stability during the crisis, Xi said in a February 3 speech published by state media on Saturday. China's central bank said it will also disinfect banknotes with ultraviolet light or high temperatures and store them for up to 14 days before they are put back into circulation. Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram It looks like the email address you entered is not valid. Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/asia/china-covid-19-coronavirus-death-toll-surpasses-1-600-12439142
19 Feb 2020 10:09AM,South Korea COVID-19 cases jump by two-thirds in one day,"meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners SEOUL: South Korea reported 20 new confirmed cases of COVID-19 on Wednesday (Feb 19), increasing its total by nearly two-thirds, including a cluster of at least 16 centred on the southern city of Daegu. The trade-dependent South has been hit by the economic fallout from the virus outbreak in neighbouring China, but until Wednesday's jump, its own case numbers had hardly changed for several days. The Korea Centres for Disease Control and Prevention (KCDC) said in a statement that 20 new coronavirus cases had been confirmed, raising its total from 31 to 51. Of those, 18 were in Daegu and neighbouring North Gyeongsang province, with 15 of them believed to be linked to a single patient, a 61-year-old woman. Fourteen of them attended the same church as the woman, the KCDC said, while the other one came into contact with her at a hospital. She had first developed a fever on Feb 10 but reportedly refused to be tested for coronavirus on the grounds she had not recently travelled abroad. She was not put into quarantine until a week later and was confirmed as the country's 31st case on Tuesday. Seoul has blocked entry to foreigners coming from Hubei, the Chinese province that is the epicentre of the outbreak, and suspended visa-free entry to the island of Jeju, popular with Chinese tourists, but has not imposed a general ban on arrivals from China. Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram It looks like the email address you entered is not valid. Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/asia/seoul-covid-19-coronavirus-cases-increase-12448560
17 Feb 2020 11:08PM,"COVID-19, employment issues to be discussed in Parliament","meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners SINGAPORE: COVID-19 and issues relating to employment are among the topics to be discussed in Parliament on Feb 18 (Tuesday). The Public Utilities (Amendment) Bill will be introduced for the first time during Tuesday's sitting. Deputy Prime Minister and Minister for Finance Heng Swee Keat will also deliver the year's Budget speech at 3pm.  Members of Parliament have submitted more than 20 questions on a range of issues, with several such as Png Eng Huat and Desmond Choo asking about the Government's measures to curb the spread of COVID-19, as well as the estimated economic impact of the outbreak. The virus, which originated in Wuhan, China, has killed nearly 1,800 and infected more than 70,000 worldwide. In Singapore, the Ministry of Health announced two new cases on Monday, bringing the total number of cases in the city to 77. A total of 24 who were infected with the virus have made a full recovery and have been discharged. Amid concerns about the COVID-19 outbreak, the Ministry of Trade and Industry on Monday cut the year's GDP forecast range to -0.5% to 1.5%. Members of Parliament have also tabled questions about Singapore's employment landscape. MP Pritam Singh will ask the Manpower Minister about industries that find it difficult to attract or hire PMET Singaporeans, while MP Lim Biow Chuan will ask about the number of complaints received in the last three years regarding excessive foreigners working in financial institutions. Meanwhile, MP Foo Mee Har will ask about plans to help gig economy workers access group insurance, as well as save for retirement and home ownership. MP Cheng Li Hui will ask whether a transport start-up without a moneylender license is allowed to offer loans to their drivers at a high administration fee, and whether there will be Government regulation on companies offering similar services operating within the grey area of the law. On other issues, MP Lee Bee Wah will ask about the number of complaints the Traffic Police have received about noisy vehicles and how many of these pertain to her constituency, while NMP Anthea Ong will ask about the percentage of Grassroots Advisors appointed by the People's Association that are members of a political party, as well as whether the Government has plans to review sexual education in schools. MP Louis Ng will ask about the number of individuals and organisations that have been prosecuted due to shipments of elephant and pangolin scales seized at Singapore's borders in 2019. It looks like the email address you entered is not valid. Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/singapore/covid-19-employment-budget-parliament-order-paper-february-2020-12443818
17 Feb 2020 04:50PM,"Facing uptick in COVID-19 infections, Japan moves to limit public crowds","meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners TOKYO: Japan said on Monday (Feb 17) it would limit public crowds in Tokyo to prevent a further spread of the deadly coronavirus, scrapping the emperor's birthday celebrations and closing next month's Tokyo Marathon to all but elite professional runners. The widening fallout of the outbreak, which began in China in December and has killed more than 1,700 people, is threatening large public events and damaging output and tourism in Japan. A further spread of COVID-19 could undermine growth and potentially push the country into recession, analysts say. Citing ""circumstances"", the Imperial Household Agency said it would cancel Emperor Naruhito's public birthday address on Feb 23, his first since his coronation last year. The event regularly attracts tens of thousands of people to the inner grounds of the Imperial Palace in the heart of Tokyo. The last time the emperor's birthday celebration was cancelled was 1996, amid a hostage crisis at the Japanese embassy in Peru. Organisers of the Tokyo Marathon, one of the world's biggest such races, say the 38,000 general participants who signed up for the Mar 1 race will not be allowed to compete, a person with knowledge of the issue told Reuters. Instead, the event will be limited to top-level competitors. A total of 176 elite runners and 30 elite wheelchair athletes are registered for the race. Shares of some of the marathon's sponsors fell. Seiko Holdings, the maker of watches and clocks, slid 3.5 per cent, as did shoe and sportswear maker ASICS. The broader Tokyo market was little changed. The marathon is not the only international sporting event in Japan the virus has affected: The FIBA Asia Cup 2021 postponed a qualifying basketball game between Japan and China, originally scheduled to be held near Tokyo this week. NURSE TESTS POSITIVE As the number of people infected in Japan has risen above 400, most of them passengers on a cruise ship docked in Yokohama, a hospital outside Tokyo said it would stop admitting new patients after one of its staff tested positive for the virus. The hospital in Sagamihara, 50km west of Tokyo, said a nurse was infected after treating an inpatient who died of the disease this month. On Monday morning, a fifth government-chartered flight carrying 65 Japanese arrived in Tokyo from Wuhan, China, the epicentre of the outbreak, bringing the total number repatriated from the city to 763, broadcaster NHK reported. Hundreds of passengers are preparing to be evacuated from the quarantined cruise ship, and one member of the testing team from Japan's health ministry has tested positive for the disease, the ministry said. Companies are stepping up measures to prevent the spread of the virus as a growing number of cases have been reported in people who have neither visited China nor have had direct contact with people arriving from there. Nippon Telegraph and Telephone Corp, one of Japan's biggest companies, said it was urging its roughly 200,000 group-wide employees to work from home or stagger their commutes. On Friday, NTT Data Corp said a contract employee who worked at one of its buildings was confirmed infected. The company has ordered 14 workers who were in close contact with that person to work at home, it said. Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram It looks like the email address you entered is not valid. Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/asia/coronavirus-covid-19-infections-japan-limit-public-crowds-events-12441432
18 Feb 2020 09:36AM,More than 80% of COVID-19 patients have mild disease and recover: WHO chief,"meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners GENEVA: The new novel coronavirus only causes mild disease for 80 per cent of infected patients, said the World Health Organization on Monday (Feb 17). The COVID-19 virus death toll has surpassed 1,800 in China, where it has infected more than 70,500. Speaking to reporters, WHO chief Tedros Adhanom Ghebreyesus said that 14 per cent of patients would have severe diseases such as pneumonia. ""Around five percent of cases are considered critical with possible multi-organ failure, septic shock and respiratory failure and, in some cases, death,"" he added. Tedros also said there were ""relatively few cases"" among children and more research was needed to understand why. It ... appears that COVID-19 is not as deadly as other coronaviruses including SARS and MERS. WHO WARNS AGAINST ""BLANKET MEASURES"" The WHO chief also warned against ""blanket measures"" over the novel coronavirus outbreak, pointing out the epidemic outside of China was only affecting a ""tiny"" proportion of the population. WHO officials rejected the suggestion that all cruises should be halted to avoid risking a new nest of infection like the one on the coronavirus-hit Diamond Princess off Japan. ""Measures should be taken proportional to the situation. Blanket measures may not help,"" Tedros stressed. The outbreak has battered manufacturing and tourism across the region and led to multiple travel restrictions including for flights and cruises. ""If we are going to disrupt every cruise ship in the world on the off chance that there might be some potential contact with some potential pathogen then where do we stop?"" said Michael Ryan, head of WHO's health emergencies programme. Ryan said that even at the epicentre of the crisis in the city of Wuhan in central Hubei Province, the ""attack rate"" - a measure of the speed of spread of the virus - was four per 100,000. ""This is a very serious outbreak and it has the potential to grow, but we need to balance that in terms of the number of people infected. Outside Hubei this epidemic is affecting a very, very tiny, tiny proportion of people,"" he said. Tedros also referred to an apparent decline in new cases of the disease in recent days but said that the trend ""must be interpreted very cautiously"". ""Trends can change as new populations are affected. It is too early to tell if this reported decline will continue. Every scenario is still on the table,"" he said. Download our app or subscribe to our Telegram channel for the latest updates on the COVID-19 outbreak: https://cna.asia/telegram It looks like the email address you entered is not valid. Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/world/covid-19-coronavirus-who-china-patients-have-mild-disease-12445010
18 Feb 2020 10:48PM,"Most COVID-19 infections are mild, says Chinese study","meREWARDS lets you get coupon deals, and earn cashback when you complete surveys, dine, travel and shop with our partners BEIJING: Most people infected by the new coronavirus in China have mild symptoms, with older patients and those with underlying conditions most at risk from the disease, according to a study by Chinese researchers. The disease has now killed nearly 1,900 people and infected more than 72,000 in China since it first emerged in the central city of Wuhan late last year. A paper published in the Chinese Journal of Epidemiology looked at 72,314 confirmed, suspected, clinically diagnosed, and asymptomatic cases of COVID-19 illness across China as of Feb 11. It is the biggest study on novel coronavirus patients since the outbreak began in late December. Here are the main findings from the paper by the Chinese Centre for Disease Control and Prevention (CCDC): ELDERLY, SICK AT RISK About 80.9 per cent of infections are classified as mild, 13.8 per cent as severe and only 4.7 per cent as critical. The findings reinforce the statements made by the World Health Organization (WHO) on Monday that the coronavirus causes only mild disease for most patients. The highest fatality rate is for people aged 80 and older, at 14.8 per cent. The study finds that patients with cardiovascular disease are most likely to die of complications from the novel coronavirus, followed by patients with diabetes, chronic respiratory disease and hypertension. There were no deaths among children aged up to 9, despite at least two cases of newborn babies infected through their mothers. Up to age 39, the death rate remains low at 0.2 per cent. The fatality rate increases gradually with age. For people in their 40s it is 0.4 per cent, in their 50s it is 1.3 per cent, in their 60s it is 3.6 per cent and their 70s it is 8.0 per cent. Men are more likely to die (2.8 per cent) than women (1.7 per cent). The overall death rate from the virus stood at 2.3 per cent. While the Severe Acute Respiratory Syndrome (SARS) outbreak of 2002-2003 affected fewer people, the fatality rate was nearly 10 per cent. The US Centres for Disease Control says between 26 million to 36 million Americans contracted seasonal flu between October 2019 and Feb 8 this year, and there were between 14,000 to 36,000 deaths - a fatality rate of around 0.1 per cent. 'WUHAN EXPOSURE' Nearly 86 per cent of those who have contracted the illness had either lived in or travelled to Wuhan, where a seafood market that illegally sold wild animals is believed to be the original source of the virus. The city in central China's Hubei province has been under lockdown since Jan 23. RISK TO MEDICAL WORKERS A total of 3,019 health workers have been diagnosed, 1,716 of whom were confirmed cases, and five had died as of Feb 11, the report said. An analysis of 1,688 severe cases among medical staff showed that 64 per cent of them were working in Wuhan. ""The percentage of severe cases among Wuhan medical staff has gradually decreased from 38.9 per cent at the peak (on Jan 28) to 12.7 per cent in early February,"" the report said. A hospital director in Wuhan died from the illness on Tuesday. Earlier this month Wuhan ophthalmologist Li Wenliang, who had been punished by authorities for sounding the alarm about the virus, also died. 'DOWNWARD TREND' The epidemic reached its ""first peak"" between Jan 24 and 26, the report said. It suggests there is has been a ""downward trend"" in the overall epidemic curve since Feb 11 - meaning the spread of the disease, especially outside Hubei province, was slowing. On Feb 13, China broadened its definition of confirmed cases to include those who were clinically diagnosed through lung imaging, in addition to those with a positive lab test result. The report hints that China's decision to lock down Wuhan - a city of 11 million people -- and impose strict transport curbs in other affected areas may have paid off. POSSIBLE REBOUND The virus spread as millions of people criss-crossed the country for the Chinese New Year holiday in late January. The authors warn that with many people returning from the holiday, the country needs to brace itself for a ""possible rebound of the epidemic"". Coronaviruses may continue to ""adapt over time and become more virulent"", the report warns and urges doctors to ""remain vigilant"". Download our app or subscribe to our Telegram channel for the latest updates on the COVID-19 outbreak: https://cna.asia/telegram It looks like the email address you entered is not valid. Copyright¬© Mediacorp 2020. Mediacorp Pte Ltd. All rights reserved.",https://www.channelnewsasia.com/news/asia/most-covid-19-coronavirus-infections-are-mild-says-chinese-study-12447334
